product_id,product_name,product_category,product_category_tree,image_urls,product_url
30,Bông gòn Bạch Tuyết gói 25g,Bông gòn y tế,"Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Bông gòn y tế",https://cdn.tgdd.vn/Products/Images/11658/193383/bong-gon-bach-tuyet-25g-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/11658/193383/bong-gon-bach-tuyet-25g-mac-dinh-3.jpg***https://cdn.tgdd.vn/Products/Images/11658/193383/bong-gon-bach-tuyet-25g-mac-dinh-4.jpg,
31,Bơm kim tiêm Insulin BD Ultra-Fine 31G x 6mm (1ml/100U) gói 1 cái,Các dụng cụ khác,"Thiết bị, dụng cụ y tế>>Các dụng cụ khác",https://cdn.tgdd.vn/Products/Images/11302/242100/kim-tiem-insulin-bd-ultra-fine-6mm-1ml-31g-h-100-002.jpg***https://cdn.tgdd.vn/Products/Images/11302/242100/kim-tiem-insulin-bd-ultra-fine-6mm-1ml-31g-h-100-001.jpg***https://cdn.tgdd.vn/Products/Images/11302/242100/kim-tiem-insulin-bd-ultra-fine-6mm-1ml-31g-h-100-003.jpg,
32,Khẩu trang y tế Winer 4 lớp màu xanh hộp 50 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/236173/khau-trang-winer-4-lop-mau-xanh-hop-50-cai-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/5872/236173/khau-trang-winer-4-lop-mau-xanh-hop-50-cai-mac-dinh-4.jpg***https://cdn.tgdd.vn/Products/Images/5872/236173/khau-trang-winer-4-lop-mau-xanh-hop-50-cai-mac-dinh-5.jpg***https://cdn.tgdd.vn/Products/Images/5872/236173/khau-trang-winer-4-lop-mau-xanh-hop-50-cai-mac-dinh-6.jpg***https://cdn.tgdd.vn/Products/Images/5872/236173/khau-trang-winer-4-lop-mau-xanh-hop-50-cai-mac-dinh-8.jpg***https://cdn.tgdd.vn/Products/Images/5872/236173/khau-trang-winer-4-lop-mau-xanh-hop-50-cai-mac-dinh-9.jpg,
33,Bông gòn Bạch Tuyết gói 45g,Bông gòn y tế,"Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Bông gòn y tế",https://cdn.tgdd.vn/Products/Images/11658/193382/bong-gon-bach-tuyet-45g-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/11658/193382/bong-gon-bach-tuyet-45g-mac-dinh-3.jpg***https://cdn.tgdd.vn/Products/Images/11658/193382/bong-gon-bach-tuyet-45g-mac-dinh-4.jpg,
34,Bông gòn sợi dài Bảo Thạch gói 25g,Bông gòn y tế,"Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Bông gòn y tế",https://cdn.tgdd.vn/Products/Images/11658/181190/bong-gon-bao-thach-25g-2-1.jpg***https://cdn.tgdd.vn/Products/Images/11658/181190/bong-gon-bao-thach-25g-3-1.jpg***https://cdn.tgdd.vn/Products/Images/11658/181190/bong-gon-bao-thach-25g-4.jpg,
35,Băng cá nhân không thấm nước Urgo Waterproof (2 x 7.2cm) hộp 10 miếng,"Băng, gạc y tế","Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Băng, gạc y tế",https://cdn.tgdd.vn/Products/Images/8758/215348/bang-ca-nhan-urgo-waterproof-h-10m-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/8758/215348/bang-ca-nhan-urgo-waterproof-h-10m-mac-dinh-3.jpg***https://cdn.tgdd.vn/Products/Images/8758/215348/bang-ca-nhan-urgo-waterproof-h-10m-mac-dinh-4.jpg***https://cdn.tgdd.vn/Products/Images/8758/215348/bang-ca-nhan-urgo-waterproof-h-10m-mac-dinh-6.jpg***https://cdn.tgdd.vn/Products/Images/8758/215348/bang-ca-nhan-urgo-waterproof-h-10m-mac-dinh-7.jpg,
36,Khẩu trang y tế Bísou 4 lớp màu đen hộp 50 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/283257/khau-trang-y-te-4-lop-bisou-den-hop-50-cai-1.jpg***https://cdn.tgdd.vn/Products/Images/5872/283257/khau-trang-y-te-4-lop-bisou-den-hop-50-cai-3.jpg***https://cdn.tgdd.vn/Products/Images/5872/283257/khau-trang-y-te-4-lop-bisou-den-hop-50-cai-4.jpg***https://cdn.tgdd.vn/Products/Images/5872/283257/khau-trang-y-te-4-lop-bisou-den-hop-50-cai-5.jpg***https://cdn.tgdd.vn/Products/Images/5872/283257/khau-trang-y-te-4-lop-bisou-den-hop-50-cai-7.jpg***https://cdn.tgdd.vn/Products/Images/5872/283257/khau-trang-y-te-4-lop-bisou-den-hop-50-cai-8.jpg,
37,Cồn 70 độ Bidophar chai 1000ml,"Nước muối, dung dịch sát trùng","Thiết bị, dụng cụ y tế>>Nước muối, dung dịch sát trùng",https://cdn.tgdd.vn/Products/Images/3913/262477/con-70-do-bidophar-1000ml-voi.jpg,
38,Gạc phẫu thuật Bạch Tuyết túi 10 miếng (5cm x 6.5cm x 8 lớp),"Băng, gạc y tế","Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Băng, gạc y tế",https://cdn.tgdd.vn/Products/Images/8758/199823/gac-phau-thuat-bach-tuyet-5x65-2.jpg***https://cdn.tgdd.vn/Products/Images/8758/199823/gac-phau-thuat-bach-tuyet-5x65-3.jpg,
39,Băng keo lụa có độ dính cao Urgosyval (2.5cm x 5m),"Băng, gạc y tế","Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Băng, gạc y tế",https://cdn.tgdd.vn/Products/Images/8758/130369/bang-keo-urgosyval-25cm-x-5m-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/8758/130369/bang-keo-urgosyval-25cm-x-5m-mac-dinh-3.jpg***https://cdn.tgdd.vn/Products/Images/8758/130369/bang-keo-urgosyval-25cm-x-5m-mac-dinh-4.jpg***https://cdn.tgdd.vn/Products/Images/8758/130369/bang-keo-urgosyval-25cm-x-5m-mac-dinh-5.jpg***https://cdn.tgdd.vn/Products/Images/8758/130369/bang-keo-urgosyval-25cm-x-5m-mac-dinh-6.jpg***https://cdn.tgdd.vn/Products/Images/8758/130369/bang-keo-urgosyval-25cm-x-5m-mac-dinh-7.jpg,
40,Que thử thai Chip-chips One-step Pregnancy Test,"Que thử thai, rụng trứng","Thiết bị, dụng cụ y tế>>Que thử thai, rụng trứng",https://cdn.tgdd.vn/Products/Images/11300/188555/que-thu-thai-chip-chips-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/11300/188555/que-thu-thai-chip-chips-mac-dinh-4.jpg***https://cdn.tgdd.vn/Products/Images/11300/188555/que-thu-thai-chip-chips-mac-dinh-5.jpg***https://cdn.tgdd.vn/Products/Images/11300/188555/que-thu-thai-chip-chips-mac-dinh-6.jpg***https://cdn.tgdd.vn/Products/Images/11300/188555/que-thu-thai-chip-chips-mac-dinh-7.jpg***https://cdn.tgdd.vn/Products/Images/11300/188555/que-thu-thai-chip-chips-mac-dinh-8.jpg,
41,Khẩu trang y tế Mask Care 4 lớp màu xám hộp 50 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/283213/khau-trang-y-te-mask-carei-4-lop-xam-hop-50-cai-1.jpg***https://cdn.tgdd.vn/Products/Images/5872/283213/khau-trang-y-te-mask-carei-4-lop-xam-hop-50-cai-3.jpg***https://cdn.tgdd.vn/Products/Images/5872/283213/khau-trang-y-te-mask-carei-4-lop-xam-hop-50-cai-4.jpg***https://cdn.tgdd.vn/Products/Images/5872/283213/khau-trang-y-te-mask-carei-4-lop-xam-hop-50-cai-5.jpg***https://cdn.tgdd.vn/Products/Images/5872/283213/khau-trang-y-te-mask-carei-4-lop-xam-hop-50-cai-6.jpg***https://cdn.tgdd.vn/Products/Images/5872/283213/khau-trang-y-te-mask-carei-4-lop-xam-hop-50-cai-7.jpg***https://cdn.tgdd.vn/Products/Images/5872/283213/khau-trang-y-te-mask-carei-4-lop-xam-hop-50-cai-8.jpg,
42,Bơm kim tiêm Vinahankook (5ml/cc) hộp 100 cái,Các dụng cụ khác,"Thiết bị, dụng cụ y tế>>Các dụng cụ khác",https://cdn.tgdd.vn/Products/Images/11302/131312/kim-tiem-5cc-25g-x-1-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/11302/131312/kim-tiem-5cc-25g-x-1-mac-dinh-4.jpg***https://cdn.tgdd.vn/Products/Images/11302/131312/kim-tiem-5cc-25g-x-1-mac-dinh-5.jpg***https://cdn.tgdd.vn/Products/Images/11302/131312/kim-tiem-5cc-25g-x-1-mac-dinh-6.jpg***https://cdn.tgdd.vn/Products/Images/11302/131312/kim-tiem-5cc-25g-x-1-mac-dinh-7.jpg***https://cdn.tgdd.vn/Products/Images/11302/131312/kim-tiem-5cc-25g-x-1-mac-dinh-10.jpg,
43,Khẩu trang y tế Bísou 4 lớp màu xanh hộp 50 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/283253/khau-trang-y-te-4-lop-bisou-xanh-hop-50-cai-1.jpg***https://cdn.tgdd.vn/Products/Images/5872/283253/khau-trang-y-te-4-lop-bisou-xanh-hop-50-cai-3.jpg***https://cdn.tgdd.vn/Products/Images/5872/283253/khau-trang-y-te-4-lop-bisou-xanh-hop-50-cai-4.jpg***https://cdn.tgdd.vn/Products/Images/5872/283253/khau-trang-y-te-4-lop-bisou-xanh-hop-50-cai-5.jpg***https://cdn.tgdd.vn/Products/Images/5872/283253/khau-trang-y-te-4-lop-bisou-xanh-hop-50-cai-7.jpg***https://cdn.tgdd.vn/Products/Images/5872/283253/khau-trang-y-te-4-lop-bisou-xanh-hop-50-cai-8.jpg,
44,Băng cá nhân trong suốt Liworldco (72 x 19mm) hộp 100 miếng,"Băng, gạc y tế","Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Băng, gạc y tế",https://cdn.tgdd.vn/Products/Images/8758/283199/bcn-trong-suot-liworldco-transparent-1.jpg,
45,Miếng dán chống say tàu xe Fobelife Motion Sickness Patch hộp 10 miếng,"Miếng dán giảm đau, hạ sốt","Thiết bị, dụng cụ y tế>>Miếng dán giảm đau, hạ sốt",https://cdn.tgdd.vn/Products/Images/12181/298760/mieng-dan-chong-say-tau-xe-motion-sickness-patch-hop-10-mieng-1.jpg***https://cdn.tgdd.vn/Products/Images/12181/298760/mieng-dan-chong-say-tau-xe-motion-sickness-patch-hop-10-mieng-2.jpg***https://cdn.tgdd.vn/Products/Images/12181/298760/mieng-dan-chong-say-tau-xe-motion-sickness-patch-hop-10-mieng-3.jpg***https://cdn.tgdd.vn/Products/Images/12181/298760/mieng-dan-chong-say-tau-xe-motion-sickness-patch-hop-10-mieng-4.jpg***https://cdn.tgdd.vn/Products/Images/12181/298760/mieng-dan-chong-say-tau-xe-motion-sickness-patch-hop-10-mieng-5.jpg,
46,Băng cá nhân Urgo Family hộp 10 miếng,"Băng, gạc y tế","Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Băng, gạc y tế",https://cdn.tgdd.vn/Products/Images/8758/190099/bang-ca-nhan-cho-gia-dinh-urgo-family-10-mieng-hinh-2.jpg***https://cdn.tgdd.vn/Products/Images/8758/190099/bang-ca-nhan-cho-gia-dinh-urgo-family-10-mieng-hinh-3.jpg***https://cdn.tgdd.vn/Products/Images/8758/190099/bang-ca-nhan-cho-gia-dinh-urgo-family-10-mieng-hinh-4.jpg***https://cdn.tgdd.vn/Products/Images/8758/190099/bang-ca-nhan-cho-gia-dinh-urgo-family-10-mieng-hinh-5.jpg,
47,Bông gòn Bạch Tuyết gói 100g,Bông gòn y tế,"Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Bông gòn y tế",https://cdn.tgdd.vn/Products/Images/11658/193381/bong-gon-bach-tuyet-100g-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/11658/193381/bong-gon-bach-tuyet-100g-mac-dinh-3.jpg***https://cdn.tgdd.vn/Products/Images/11658/193381/bong-gon-bach-tuyet-100g-mac-dinh-4.jpg,
48,Khẩu trang y tế Winer N95 4 lớp màu trắng hộp 10 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/279078/khau-trang-y-te-4-lop-winer-n95-hop-10-1-1.jpg***https://cdn.tgdd.vn/Products/Images/5872/279078/khau-trang-y-te-4-lop-winer-n95-hop-10-3.jpg***https://cdn.tgdd.vn/Products/Images/5872/279078/khau-trang-y-te-4-lop-winer-n95-hop-10-5.jpg***https://cdn.tgdd.vn/Products/Images/5872/279078/khau-trang-y-te-4-lop-winer-n95-hop-10-6.jpg***https://cdn.tgdd.vn/Products/Images/5872/279078/khau-trang-y-te-4-lop-winer-n95-hop-10-7.jpg,
49,Khẩu trang y tế Khánh An 4 lớp màu trắng hộp 50 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/277596/khau-trang-y-te-khanh-an-4-lop-trang-1-1.jpg,
50,Khẩu trang y tế Mask Care 4 lớp màu xanh hộp 50 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/283251/khau-trang-y-te-mask-care-4-lop-xanh-hop-50-cai-1.jpg***https://cdn.tgdd.vn/Products/Images/5872/283251/khau-trang-y-te-mask-care-4-lop-xanh-hop-50-cai-3.jpg***https://cdn.tgdd.vn/Products/Images/5872/283251/khau-trang-y-te-mask-care-4-lop-xanh-hop-50-cai-4.jpg***https://cdn.tgdd.vn/Products/Images/5872/283251/khau-trang-y-te-mask-care-4-lop-xanh-hop-50-cai-5.jpg***https://cdn.tgdd.vn/Products/Images/5872/283251/khau-trang-y-te-mask-care-4-lop-xanh-hop-50-cai-7.jpg***https://cdn.tgdd.vn/Products/Images/5872/283251/khau-trang-y-te-mask-care-4-lop-xanh-hop-50-cai-8.jpg,
51,Băng thun y tế 3 móc Bảo Thạch (0.1m x 3m),"Băng, gạc y tế","Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Băng, gạc y tế",https://cdn.tgdd.vn/Products/Images/8758/214941/bang-thun-bao-thach-0-1-3m-2.jpg***https://cdn.tgdd.vn/Products/Images/8758/214941/bang-thun-bao-thach-0-1-3m-4.jpg***https://cdn.tgdd.vn/Products/Images/8758/214941/bang-thun-bao-thach-0-1-3m-5.jpg,
52,Que thử đường huyết On Call Plus hộp 25 que,"Máy đo, que thử đường huyết","Thiết bị, dụng cụ y tế>>Máy đo, que thử đường huyết",https://cdn.tgdd.vn/Products/Images/11299/130723/que-thu-duong-huyet-on-call-plus-h-25q-001.jpg***https://cdn.tgdd.vn/Products/Images/11299/130723/que-thu-duong-huyet-on-call-plus-h-25q-mac-dinh-2-1.jpg***https://cdn.tgdd.vn/Products/Images/11299/130723/que-thu-duong-huyet-on-call-plus-h-25q-mac-dinh-3-1.jpg***https://cdn.tgdd.vn/Products/Images/11299/130723/que-thu-duong-huyet-on-call-plus-h-25q-mac-dinh-4-1.jpg***https://cdn.tgdd.vn/Products/Images/11299/130723/que-thu-duong-huyet-on-call-plus-h-25q-mac-dinh-5-1.jpg***https://cdn.tgdd.vn/Products/Images/11299/130723/que-thu-duong-huyet-on-call-plus-h-25q-mac-dinh-6-1.jpg***https://cdn.tgdd.vn/Products/Images/11299/130723/que-thu-duong-huyet-on-call-plus-h-25q-mac-dinh-7-1.jpg,
53,Khẩu trang y tế Bísou 4 lớp màu xám hộp 50 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/283201/khau-trang-y-te-4-lop-bisou-xam-hop-50-cai-1.jpg***https://cdn.tgdd.vn/Products/Images/5872/283201/khau-trang-y-te-4-lop-bisou-xam-hop-50-cai-3.jpg***https://cdn.tgdd.vn/Products/Images/5872/283201/khau-trang-y-te-4-lop-bisou-xam-hop-50-cai-4.jpg***https://cdn.tgdd.vn/Products/Images/5872/283201/khau-trang-y-te-4-lop-bisou-xam-hop-50-cai-5.jpg***https://cdn.tgdd.vn/Products/Images/5872/283201/khau-trang-y-te-4-lop-bisou-xam-hop-50-cai-7.jpg***https://cdn.tgdd.vn/Products/Images/5872/283201/khau-trang-y-te-4-lop-bisou-xam-hop-50-cai-8.jpg,
54,Bông gòn sợi dài Bảo Thạch gói 10g,Bông gòn y tế,"Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Bông gòn y tế",https://cdn.tgdd.vn/Products/Images/11658/184367/bong-gon-bao-thach-10g-2-1.jpg***https://cdn.tgdd.vn/Products/Images/11658/184367/bong-gon-bao-thach-10g-3-1.jpg***https://cdn.tgdd.vn/Products/Images/11658/184367/bong-gon-bao-thach-10g-4-1.jpg,
55,Băng cá nhân vải Urgo Durable (2 x 6cm) hộp 102 miếng,"Băng, gạc y tế","Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Băng, gạc y tế",https://cdn.tgdd.vn/Products/Images/8758/199005/bang-ca-nhan-do-dinh-cao-urgo-durable-hop-102-mien-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/8758/199005/bang-ca-nhan-do-dinh-cao-urgo-durable-hop-102-mien-mac-dinh-3.jpg***https://cdn.tgdd.vn/Products/Images/8758/199005/bang-ca-nhan-do-dinh-cao-urgo-durable-hop-102-mien-mac-dinh-4.jpg***https://cdn.tgdd.vn/Products/Images/8758/199005/bang-ca-nhan-do-dinh-cao-urgo-durable-hop-102-mien-mac-dinh-5.jpg***https://cdn.tgdd.vn/Products/Images/8758/199005/bang-ca-nhan-do-dinh-cao-urgo-durable-hop-102-mien-mac-dinh-6.jpg***https://cdn.tgdd.vn/Products/Images/8758/199005/bang-ca-nhan-do-dinh-cao-urgo-durable-hop-102-mien-mac-dinh-7.jpg,
56,Găng tay y tế có bột Super Care size M hộp 50 đôi,Găng tay y tế,"Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Găng tay y tế",https://cdn.tgdd.vn/Products/Images/9919/232621/gang-tay-y-te-kham-super-care-latex-powdered-exam-2-1.jpg***https://cdn.tgdd.vn/Products/Images/9919/232621/gang-tay-y-te-kham-super-care-latex-powdered-exam-4-1.jpg***https://cdn.tgdd.vn/Products/Images/9919/232621/gang-tay-y-te-kham-super-care-latex-powdered-exam-5.jpg***https://cdn.tgdd.vn/Products/Images/9919/232621/gang-tay-y-te-kham-super-care-latex-powdered-exam-6.jpg***https://cdn.tgdd.vn/Products/Images/9919/232621/gang-tay-y-te-kham-super-care-latex-powdered-exam-7.jpg***https://cdn.tgdd.vn/Products/Images/9919/232621/gang-tay-y-te-kham-super-care-latex-powdered-exam-8.jpg***https://cdn.tgdd.vn/Products/Images/9919/232621/gang-tay-y-te-kham-super-care-latex-powdered-exam-4.jpg,
57,Bông tẩm cồn Tanaphar hộp 100 miếng,Bông gòn y tế,"Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Bông gòn y tế",https://cdn.tgdd.vn/Products/Images/11658/236514/bong-tam-con-tanaphar-2.jpg***https://cdn.tgdd.vn/Products/Images/11658/236514/bong-tam-con-tanaphar-3.jpg***https://cdn.tgdd.vn/Products/Images/11658/236514/bong-tam-con-tanaphar-4.jpg***https://cdn.tgdd.vn/Products/Images/11658/236514/bong-tam-con-tanaphar-5.jpg,
58,Khẩu trang y tế 3D Mask Super Fit 2 lớp màu trắng size M gói 5 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/133943/khau-trang-unicharm-3d-mask-superfit-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/5872/133943/khau-trang-unicharm-3d-mask-superfit-mac-dinh-3.jpg***https://cdn.tgdd.vn/Products/Images/5872/133943/khau-trang-unicharm-3d-mask-superfit-mac-dinh-4.jpg,
59,Cồn 70 độ Bidophar chai 500ml,"Nước muối, dung dịch sát trùng","Thiết bị, dụng cụ y tế>>Nước muối, dung dịch sát trùng",https://cdn.tgdd.vn/Products/Images/3913/262455/con-70-do-bidophar-chai-500ml-co-voi-1.jpg,
60,"Xịt nhiệt miệng Abipolis hỗ trợ giảm loét miệng, viêm lợi chai 15ml","Nước muối, dung dịch sát trùng","Thiết bị, dụng cụ y tế>>Nước muối, dung dịch sát trùng",https://cdn.tgdd.vn/Products/Images/3913/296899/xit-nhiet-mieng-abipolis-15ml-1-1.jpg***https://cdn.tgdd.vn/Products/Images/3913/296899/xit-nhiet-mieng-abipolis-15ml-3.jpg***https://cdn.tgdd.vn/Products/Images/3913/296899/xit-nhiet-mieng-abipolis-15ml-4.jpg***https://cdn.tgdd.vn/Products/Images/3913/296899/xit-nhiet-mieng-abipolis-15ml-5.jpg***https://cdn.tgdd.vn/Products/Images/3913/296899/xit-nhiet-mieng-abipolis-15ml-6.jpg,
61,Que thử rụng trứng Biocheck LH Ovulation Rapid Test hộp 7 que,"Que thử thai, rụng trứng","Thiết bị, dụng cụ y tế>>Que thử thai, rụng trứng",https://cdn.tgdd.vn/Products/Images/11300/221889/que-thu-rung-trung-biocheck-hop-7-test-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/11300/221889/que-thu-rung-trung-biocheck-hop-7-test-mac-dinh-4.jpg***https://cdn.tgdd.vn/Products/Images/11300/221889/que-thu-rung-trung-biocheck-hop-7-test-mac-dinh-5.jpg***https://cdn.tgdd.vn/Products/Images/11300/221889/que-thu-rung-trung-biocheck-hop-7-test-mac-dinh-6.jpg***https://cdn.tgdd.vn/Products/Images/11300/221889/que-thu-rung-trung-biocheck-hop-7-test-mac-dinh-7.jpg,
62,Khẩu trang y tế Trí Đức 4 lớp màu xám hộp 50 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/283252/khau-trang-y-te-tri-duc-4-lop-xam-hop-50-cai-1.jpg***https://cdn.tgdd.vn/Products/Images/5872/283252/khau-trang-y-te-tri-duc-4-lop-xam-hop-50-cai-3.jpg***https://cdn.tgdd.vn/Products/Images/5872/283252/khau-trang-y-te-tri-duc-4-lop-xam-hop-50-cai-4.jpg***https://cdn.tgdd.vn/Products/Images/5872/283252/khau-trang-y-te-tri-duc-4-lop-xam-hop-50-cai-5.jpg***https://cdn.tgdd.vn/Products/Images/5872/283252/khau-trang-y-te-tri-duc-4-lop-xam-hop-50-cai-7.jpg***https://cdn.tgdd.vn/Products/Images/5872/283252/khau-trang-y-te-tri-duc-4-lop-xam-hop-50-cai-8.jpg,
63,Bông gòn sợi dài Bảo Thạch gói 50g,Bông gòn y tế,"Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Bông gòn y tế",https://cdn.tgdd.vn/Products/Images/11658/181186/bong-gon-bao-thach-50g-2-1.jpg***https://cdn.tgdd.vn/Products/Images/11658/181186/bong-gon-bao-thach-50g-3-1.jpg***https://cdn.tgdd.vn/Products/Images/11658/181186/bong-gon-bao-thach-50g-4.jpg,
64,Băng cá nhân trong suốt Urgo Transparent Assorted hộp 20 miếng,"Băng, gạc y tế","Thiết bị, dụng cụ y tế>>Bông gòn, băng gạc, găng tay>>Băng, gạc y tế",https://cdn.tgdd.vn/Products/Images/8758/310017/bang-ca-nhan-trong-suot-urgo-transparent-assorted-1.jpg***https://cdn.tgdd.vn/Products/Images/8758/310017/bang-ca-nhan-trong-suot-urgo-transparent-assorted-2.jpg***https://cdn.tgdd.vn/Products/Images/8758/310017/bang-ca-nhan-trong-suot-urgo-transparent-assorted-3.jpg***https://cdn.tgdd.vn/Products/Images/8758/310017/bang-ca-nhan-trong-suot-urgo-transparent-assorted-4.jpg,
65,Que thử thai Hello Baby Plus Humasis hộp 1 test,"Que thử thai, rụng trứng","Thiết bị, dụng cụ y tế>>Que thử thai, rụng trứng",https://cdn.tgdd.vn/Products/Images/11300/299758/but-thu-thai-hello-baby-plus-humasis-hop-1-test-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/11300/299758/but-thu-thai-hello-baby-plus-humasis-hop-1-test-mac-dinh-4.jpg***https://cdn.tgdd.vn/Products/Images/11300/299758/but-thu-thai-hello-baby-plus-humasis-hop-1-test-mac-dinh-5.jpg***https://cdn.tgdd.vn/Products/Images/11300/299758/but-thu-thai-hello-baby-plus-humasis-hop-1-test-mac-dinh-7.jpg***https://cdn.tgdd.vn/Products/Images/11300/299758/but-thu-thai-hello-baby-plus-humasis-hop-1-test-mac-dinh-8.jpg,
66,Miếng dán hạ sốt Béby Cooling Plaster cho bé (8 gói x 2 miếng),"Miếng dán giảm đau, hạ sốt","Thiết bị, dụng cụ y tế>>Miếng dán giảm đau, hạ sốt",https://cdn.tgdd.vn/Products/Images/12181/129994/beby-cooling-plaster-16m-2-1.jpg***https://cdn.tgdd.vn/Products/Images/12181/129994/beby-cooling-plaster-16m-3-1.jpg***https://cdn.tgdd.vn/Products/Images/12181/129994/beby-cooling-plaster-16m-99.jpg,
67,Miếng dán hạ sốt ByeBye Fever cho bé (8 gói x 2 miếng),"Miếng dán giảm đau, hạ sốt","Thiết bị, dụng cụ y tế>>Miếng dán giảm đau, hạ sốt",https://cdn.tgdd.vn/Products/Images/12181/195404/mieng-dan-ha-sot-cho-tre-byebye-fever-for-children-2.jpg***https://cdn.tgdd.vn/Products/Images/12181/195404/mieng-dan-ha-sot-cho-tre-byebye-fever-for-children-4.jpg***https://cdn.tgdd.vn/Products/Images/12181/195404/mieng-dan-ha-sot-cho-tre-byebye-fever-for-children-5.jpg,
68,Bơm kim tiêm Vinahankook (3ml/cc) hộp 100 cái,Các dụng cụ khác,"Thiết bị, dụng cụ y tế>>Các dụng cụ khác",https://cdn.tgdd.vn/Products/Images/11302/131311/kim-tiem-vinahankook-3mlcc-mac-dinh-2.jpg***https://cdn.tgdd.vn/Products/Images/11302/131311/kim-tiem-vinahankook-3mlcc-mac-dinh-4.jpg***https://cdn.tgdd.vn/Products/Images/11302/131311/kim-tiem-vinahankook-3mlcc-mac-dinh-5.jpg***https://cdn.tgdd.vn/Products/Images/11302/131311/kim-tiem-vinahankook-3mlcc-mac-dinh-6.jpg***https://cdn.tgdd.vn/Products/Images/11302/131311/kim-tiem-vinahankook-3mlcc-mac-dinh-7.jpg***https://cdn.tgdd.vn/Products/Images/11302/131311/kim-tiem-vinahankook-3mlcc-mac-dinh-9.jpg,
69,Khẩu trang y tế Trí Đức 4 lớp màu xanh hộp 50 cái,Khẩu trang,"Thiết bị, dụng cụ y tế>>Khẩu trang",https://cdn.tgdd.vn/Products/Images/5872/283255/khau-trang-y-te-mask-care-4-lop-trang-hop-50-cai-1.jpg***https://cdn.tgdd.vn/Products/Images/5872/283255/khau-trang-y-te-mask-care-4-lop-trang-hop-50-cai-3.jpg***https://cdn.tgdd.vn/Products/Images/5872/283255/khau-trang-y-te-mask-care-4-lop-trang-hop-50-cai-4.jpg***https://cdn.tgdd.vn/Products/Images/5872/283255/khau-trang-y-te-mask-care-4-lop-trang-hop-50-cai-5.jpg***https://cdn.tgdd.vn/Products/Images/5872/283255/khau-trang-y-te-mask-care-4-lop-trang-hop-50-cai-7.jpg***https://cdn.tgdd.vn/Products/Images/5872/283255/khau-trang-y-te-mask-care-4-lop-trang-hop-50-cai-8.jpg,
