product_name	price	category_lv1	category_lv2	category_lv3	product_code	packaging	effect	image	describe
Kem dưỡng Senka cấp ẩm chuyên sâu cho làn da ẩm mịn hũ 50g	177.600₫	Dược mỹ phẩm	Mỹ phẩm	Dưỡng da, dưỡng môi	275251	50g	Cấp ẩm chuyên sâu, nuôi dưỡng làn da mịn tự nhiên suốt 24h.	['https://cdn.tgdd.vn/Products/Images/6562/275251/kem-duong-senka-cap-am-chuyen-sau-cho-lan-da-am-min-lo-50g-mac-dinh-2.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/275251/kem-duong-senka-cap-am-chuyen-sau-cho-lan-da-am-min-lo-50g-mac-dinh-3.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/275251/kem-duong-senka-cap-am-chuyen-sau-cho-lan-da-am-min-lo-50g-mac-dinh-4.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/275251/kem-duong-senka-cap-am-chuyen-sau-cho-lan-da-am-min-lo-50g-mac-dinh-5.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/275251/kem-duong-senka-cap-am-chuyen-sau-cho-lan-da-am-min-lo-50g-mac-dinh-6.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/275251/kem-duong-senka-cap-am-chuyen-sau-cho-lan-da-am-min-lo-50g-mac-dinh-7.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/275251/kem-duong-senka-cap-am-chuyen-sau-cho-lan-da-am-min-lo-50g-mac-dinh-8.jpg']	Đặc điểm sản phẩm Kem dưỡng da Senka thương hiệu số 1 Nhật Bản được chị em lựa chọn tin dùng. Kem dưỡng ẩm da chuyên sâu Senka 50g giúp cung cấp độ ẩm cho làn da luôn căng mướt mịn màng.  Kem dưỡng da với thành phần an toàn, lành tính nên thích hợp cho mọi loại da. Thành phần Water (Aqua), Dipropylene Glycol, Glycerin, Butylene Glycol, Dimethicone, Isododecane, Cetyl Alcohol, Silica, Sodium Acrylates Crosspolymer 2, Triethylhexanoin, Myristyl Myristate, Peg 6, Peg 32, Glyceryl Stearate Se, Dimethylacrylamide. Công dụng Kem dưỡng Senka cải thiện những vấn đề của làn da khô: da không bám phấn, bong tróc, xỉn màu, sần sùi & có nếp nhăn. Không cồn - Không màu - Không hương liệu. Chứa chiết xuất Collagen, Coenzyme Q10 giúp cải thiện nếp nhăn; Hyaluronic Acid cùng thành phần thiên nhiên: Dầu cám gạo, mật ong, tơ tằm trắng giúp tăng cường hiệu quả dưỡng ẩm.
Serum Balance Hyaluronic cấp nước, hạn chế tiết dầu lọ 30ml	130.000₫	Dược mỹ phẩm	Mỹ phẩm	Dưỡng da, dưỡng môi	266363	30ml	Phục hồi làn da thiếu sức sống, cấp nước, hạn chế tiết dầu.	['https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-1.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-2.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-3.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-4.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-5.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-6.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-7.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-8.jpg']	Đặc điểm sản phẩm Serum dưỡng da là lựa chọn không thể thiếu của nhiều chị em trong việc dưỡng da khoẻ đẹp.  Serum Balance Hyaluronic tăng gấp 5 lần khóa ẩm cho làn da nhờ thành phần chứa 5% Hyasol PF, một loại HA đặc biệt. Giúp khắc phục tình trạng da khô, cấp ẩm làm mềm da ngay khi sử dụng. Tăng độ đàn hồi của da, từ đó mà da căng mịn tràn đầy sức sống hơn. Kiểm soát, hạn chế tiết dầu nhờn và thu nhỏ lỗ chân lông cho da láng mịn và không bị bóng loáng. Giúp da hấp thu tốt các dưỡng chất khác trong quá trình skincare. Thành phần Aqua (Water), Glycerin, Carrageenan, Panthenol, Phenoxyethanol, Ethylhexylglycerin, Disodium Edta, Sodium Hyaluronate. Công dụng
Nước tẩy trang Eucerin DermatoCLEAN 3 in 1 sạch sâu cho da nhay cảm chai 200ml	288.100₫	Dược mỹ phẩm	Mỹ phẩm	Tẩy trang	241995	200ml	Tẩy sạch sâu các lớp trang điểm trên da mặt, ngay cả mắt và môi, giúp da thông thoáng hơn.	['https://cdn.tgdd.vn/Products/Images/3708/241995/nuoc-tay-trang-eucerin-dermato-clean-micellar-cleansing-fluid-3in1-200ml-1.jpg']	Nước tẩy trang 3 trong 1 Eucerin DermatoClean Micellar Cleansing Fluid là giải pháp tối ưu mang đến một làn da sạch sẽ và tươi mới. Dung dịch 3 in 1, kết hợp tẩy trang, rửa mặt, và nước hoa hồng tiện lợi giúp làm sạch lớp trang điểm nhẹ nhàng mà không gây khô da. Công nghệ Mixen, không chứa cồn dịu nhẹ. Thành phần Aqua, Glycerine, Isopropyl Palmitate, Cetearyl Alcohol, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Octyldodecanol, Glyceryl Glucoside, Cetearyl Isononanoate, Sodium Hyaluronate, Decyl Glucoside, Sodium Citrate, Citric Acid, Glyceryl Stearate SE, Carbomer, Trisodium EDTA, Sodium Cetearyl Sulfate, Ethylparaben, 1,2-Hexanediol, Phenoxyethanol, Piroctone Olamine, Potassium Sorbate. Công dụng Tẩy trang làm sạch hiệu quả lớp trang điểm hằng ngày, ngay cả mắt và môi nhưng không gây kích ứng cho làn da nhạy cảm, kể cả vùng da mắt. Giúp da thông thoáng hơn.
Sữa rửa mặt Eucerin White Therapy Clinical giảm tàn nhang tuýp 150g	441.100₫	Dược mỹ phẩm	Mỹ phẩm	Kem, sữa rửa mặt	135349	150g	Hỗ trợ quá trình làm sáng da, giảm sản sinh melanin và các đốm nâu, tàn nhang.	['https://cdn.tgdd.vn/Products/Images/2504/135349/sua-rua-mat-eucerin-white-therapy-150g-1.jpg']	Đặc điểm sản phẩm Sữa rửa mặt Eucerin White Therapy không bổ sung chất màu và không cồn. Có thể dùng để tẩy trang. Sữa rửa mặt eucerin cho mọi loại da, kể cả làn da nhạy cảm. Thành phần Aqua, BHT, Bisabolol, Cera Alba, Disodium EDTA, Glycerin, Glyceryl Stearate, Octadecenedioic Acid, Parfum, PEG-8, PEG-150, Potassium Etidronate, Potassium Laurate, Potassium Myristate, Potassium Stearate, Propylene Glycol, Sodium Methyl Cocoyl Taurate. Công dụng Sữa rửa mặt làm sáng da, Eucerin WHITE THERAPY được kiểm nghiệm da liễu giúp giảm đốm nâu, tàn nhang. Nhẹ nhàng làm sạch làn da mỏng manh đồng thời hỗ trợ quá trình làm sáng da. Sữa rửa mặt trắng da có chứa B-resotinol giúp giảm sản sinh melanin và các đốm nâu, tàn nhang.
Kem tẩy tế bào chết Felina hạt cà phê & tinh dầu dừa hũ 220g	109.600₫	Dược mỹ phẩm	Mỹ phẩm	Tẩy tế bào chết	253046	220g	Làm sạch sâu các bụi bẩn, lấy đi lớp da chết mang đến làn da sáng mịn, đều màu.	['https://cdn.tgdd.vn/Products/Images/6641/253046/kem-tay-te-bao-chet-felina-hat-ca-phe-tinh-dau-dua-220g-mac-dinh-2.jpg', 'https://cdn.tgdd.vn/Products/Images/6641/253046/kem-tay-te-bao-chet-felina-hat-ca-phe-tinh-dau-dua-220g-mac-dinh-3.jpg', 'https://cdn.tgdd.vn/Products/Images/6641/253046/kem-tay-te-bao-chet-felina-hat-ca-phe-tinh-dau-dua-220g-mac-dinh-4.jpg', 'https://cdn.tgdd.vn/Products/Images/6641/253046/kem-tay-te-bao-chet-felina-hat-ca-phe-tinh-dau-dua-220g-mac-dinh-5.jpg', 'https://cdn.tgdd.vn/Products/Images/6641/253046/kem-tay-te-bao-chet-felina-hat-ca-phe-tinh-dau-dua-220g-mac-dinh-6.jpg']	Kem tẩy tế bào chết Felina hạt cà phê & tinh dầu dừa 220g cân bằng độ ẩm và làm mịn da, tránh gây khô rát sau khi sử dụng kem tẩy tế bào chết body. Thành phần Aqua, Coffee arabica seed powder, Cocamidopropyl betaine, Glycerin, Hydrogenated polyethylene, Glyceryl stearate, Peg-100 stearate, Cetyl alcohol, Stearic acid, Palmitic acid, Phenoxyethanol, Hydroxyethyl acrylate/sodium acryloyl dimethyl taurate copolymer, Dimethicone. Triethanolamine, Peg-40 hydrogenated castor oil, Tocopheryl acetate, Parfum, Cocos nucifera oil, Allantoin, Disodium EDTA, Ethylhexylglycerin. Công dụng Sản phẩm làm sạch sâu các bụi bẩn, tẩy tế bào chết body, lấy đi lớp da chết gây tối màu da mang đến làn da sáng mịn, đều màu. Loại bỏ các tế bào chết sần sùi, hỗ trợ ức chế sự hình thành của các sắc tố gây sạm nám da. Cân bằng độ ẩm và làm mịn da, tránh gây khô rát sau khi sử dụng kem tẩy tế bào chết. Hướng dẫn sử dụng
Gel chống nắng Cetaphil SPF50+ dành cho da nhạy cảm tuýp 50ml	499.000₫	Dược mỹ phẩm	Mỹ phẩm	Kem, xịt chống nắng	321747	50ml	Chống nắng, giúp dưỡng da dịu lành nhờ khả năng dưỡng ẩm, sáng da, ngăn ngừa lão hóa.	['https://cdn.tgdd.vn/Products/Images/6658/321747/gel-chong-nang-cetaphil-spf50-danh-cho-da-nhay-cam-50ml-1.jpg', 'https://cdn.tgdd.vn/Products/Images/6658/321747/gel-chong-nang-cetaphil-spf50-danh-cho-da-nhay-cam-50ml-2.jpg', 'https://cdn.tgdd.vn/Products/Images/6658/321747/gel-chong-nang-cetaphil-spf50-danh-cho-da-nhay-cam-50ml-3.jpg', 'https://cdn.tgdd.vn/Products/Images/6658/321747/gel-chong-nang-cetaphil-spf50-danh-cho-da-nhay-cam-50ml-4.jpg', 'https://cdn.tgdd.vn/Products/Images/6658/321747/gel-chong-nang-cetaphil-spf50-danh-cho-da-nhay-cam-50ml-5.jpg', 'https://cdn.tgdd.vn/Products/Images/6658/321747/gel-chong-nang-cetaphil-spf50-danh-cho-da-nhay-cam-50ml-9.jpg', 'https://cdn.tgdd.vn/Products/Images/6658/321747/gel-chong-nang-cetaphil-spf50-danh-cho-da-nhay-cam-50ml-10.jpg', 'https://cdn.tgdd.vn/Products/Images/6658/321747/gel-chong-nang-cetaphil-spf50-danh-cho-da-nhay-cam-50ml-6.jpg', 'https://cdn.tgdd.vn/Products/Images/6658/321747/gel-chong-nang-cetaphil-spf50-danh-cho-da-nhay-cam-50ml-7.jpg']	Gel chống nắng Cetaphil SPF50+ Light Gel Dịu Lành Cho Da Nhạy Cảm 50ml là sản phẩm chống nắng đến từ thương hiệu Cetaphil - Canada. Sản phẩm với màng lọc vật lý thiết kế nano Titanium Dioxide giúp bảo vệ da tối ưu & bền vững khỏi tia UVA/ UVB kết hợp vitamin E tinh khiết giúp dưỡng da dịu lành nhờ khả năng dưỡng ẩm, sáng da, ngăn ngừa lão hóa. Thành phần Aqua, Ethylhexyl Methoxycinnamate, Alcohol, C12-15 Alkyl Benzoate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Dibutyl Adipate, Titanium Dioxide (Nano), Dimethicone, Vp/Eicosene Copolymer, Cyclodextrin, Ethylhexyl Triazone, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (Nano), Tocopherol, Polyglyceryl-2 Dipolyhydroxystearate, Silica, Decyl Glucoside, Triethanolamine, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Trisodium Ethylenediamine Disuccinate, Lauryl Glucoside, BHT, Propylene Glycol. Fil.0898.V00. Công dụng Sản phẩm chống nắng dành cho da nhạy cảm, giúp bảo vệ da trước tác động của ánh nắng mặt trời và tia UVA/UVB. 
Gel Acnes Scar Care làm mờ sẹo, giảm thâm mụn tuýp 12g	67.100₫	Dược mỹ phẩm	Mỹ phẩm	Trị mụn, ngừa sẹo, mờ thâm	130793	12g	Chăm sóc da sau mụn, mờ sẹo, mờ vết thâm, ngăn hình thành mụn mới.	['https://cdn.tgdd.vn/Products/Images/12018/130793/gel-mo-vet-tham-va-lien-seo-acnes-scar-care-12g-mac-dinh-2.jpg', 'https://cdn.tgdd.vn/Products/Images/12018/130793/gel-mo-vet-tham-va-lien-seo-acnes-scar-care-12g-mac-dinh-3.jpg', 'https://cdn.tgdd.vn/Products/Images/12018/130793/gel-mo-vet-tham-va-lien-seo-acnes-scar-care-12g-mac-dinh-4.jpg', 'https://cdn.tgdd.vn/Products/Images/12018/130793/gel-mo-vet-tham-va-lien-seo-acnes-scar-care-12g-mac-dinh-5.jpg']	Đặc điểm nổi bật Các dòng sản phẩm trị mụn, ngừa sẹo, mờ thâm Acnes đến từ hãng Rohto-Mentholatum, nếu ai đã từng dùng mỹ phẩm đều biết đến hoặc nghe qua. Trong đó, không thể kể đến Gel Acnes Scar Care được xem là gel trị mụn, giảm thâm quốc dân hiện nay. Sản phẩm giúp làm mờ sẹo, ngừa sẹo cho mọi loại da, giảm thâm mụn, với công thức đặc chế cho vùng da tổn thương bởi mụn. Không dầu khoáng, không gây kích ứng, tính acid yếu. Thành phần Water, Alcohol, Dipropylene Glycol, Glycerin, PEG-40 Hydrogenated Castor Oil, Ascorbyl Glucoside, Triethanolamine, Carbomer, Butylene Glycol, Curcuma Longa (Tumeric) Root Extract, Allantoin, Tocopheryl Acetate, Pyridoxine HCl, Salicylic Acid, Isopropylmethylphenol, Propylene Glycol Alginate, Cetrimonium Bromide, BHT, Disodium EDTA, Fragrance, Methylparaben, Propylparaben, CI 16035, CI 19140. Công dụng Chăm sóc da sau mụn.
Serum Balance Hyaluronic cấp nước, hạn chế tiết dầu lọ 30ml	130.000₫	Dược mỹ phẩm	Mỹ phẩm	Dưỡng da, dưỡng môi	266363	30ml	Phục hồi làn da thiếu sức sống, cấp nước, hạn chế tiết dầu.	['https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-1.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-2.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-3.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-4.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-5.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-6.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-7.jpg', 'https://cdn.tgdd.vn/Products/Images/6562/266363/serum-balance-hyaluronic-duong-am-30ml-8.jpg']	Đặc điểm sản phẩm Serum dưỡng da là lựa chọn không thể thiếu của nhiều chị em trong việc dưỡng da khoẻ đẹp.  Serum Balance Hyaluronic tăng gấp 5 lần khóa ẩm cho làn da nhờ thành phần chứa 5% Hyasol PF, một loại HA đặc biệt. Giúp khắc phục tình trạng da khô, cấp ẩm làm mềm da ngay khi sử dụng. Tăng độ đàn hồi của da, từ đó mà da căng mịn tràn đầy sức sống hơn. Kiểm soát, hạn chế tiết dầu nhờn và thu nhỏ lỗ chân lông cho da láng mịn và không bị bóng loáng. Giúp da hấp thu tốt các dưỡng chất khác trong quá trình skincare. Thành phần Aqua (Water), Glycerin, Carrageenan, Panthenol, Phenoxyethanol, Ethylhexylglycerin, Disodium Edta, Sodium Hyaluronate. Công dụng
Nước tẩy trang Eucerin DermatoCLEAN 3 in 1 sạch sâu cho da nhay cảm chai 200ml	288.100₫	Dược mỹ phẩm	Mỹ phẩm	Tẩy trang	241995	200ml	Tẩy sạch sâu các lớp trang điểm trên da mặt, ngay cả mắt và môi, giúp da thông thoáng hơn.	['https://cdn.tgdd.vn/Products/Images/3708/241995/nuoc-tay-trang-eucerin-dermato-clean-micellar-cleansing-fluid-3in1-200ml-1.jpg']	Nước tẩy trang 3 trong 1 Eucerin DermatoClean Micellar Cleansing Fluid là giải pháp tối ưu mang đến một làn da sạch sẽ và tươi mới. Dung dịch 3 in 1, kết hợp tẩy trang, rửa mặt, và nước hoa hồng tiện lợi giúp làm sạch lớp trang điểm nhẹ nhàng mà không gây khô da. Công nghệ Mixen, không chứa cồn dịu nhẹ. Thành phần Aqua, Glycerine, Isopropyl Palmitate, Cetearyl Alcohol, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Octyldodecanol, Glyceryl Glucoside, Cetearyl Isononanoate, Sodium Hyaluronate, Decyl Glucoside, Sodium Citrate, Citric Acid, Glyceryl Stearate SE, Carbomer, Trisodium EDTA, Sodium Cetearyl Sulfate, Ethylparaben, 1,2-Hexanediol, Phenoxyethanol, Piroctone Olamine, Potassium Sorbate. Công dụng Tẩy trang làm sạch hiệu quả lớp trang điểm hằng ngày, ngay cả mắt và môi nhưng không gây kích ứng cho làn da nhạy cảm, kể cả vùng da mắt. Giúp da thông thoáng hơn.
Sữa rửa mặt Eucerin White Therapy Clinical giảm tàn nhang tuýp 150g	441.100₫	Dược mỹ phẩm	Mỹ phẩm	Kem, sữa rửa mặt	135349	150g	Hỗ trợ quá trình làm sáng da, giảm sản sinh melanin và các đốm nâu, tàn nhang.	['https://cdn.tgdd.vn/Products/Images/2504/135349/sua-rua-mat-eucerin-white-therapy-150g-1.jpg']	Đặc điểm sản phẩm Sữa rửa mặt Eucerin White Therapy không bổ sung chất màu và không cồn. Có thể dùng để tẩy trang. Sữa rửa mặt eucerin cho mọi loại da, kể cả làn da nhạy cảm. Thành phần Aqua, BHT, Bisabolol, Cera Alba, Disodium EDTA, Glycerin, Glyceryl Stearate, Octadecenedioic Acid, Parfum, PEG-8, PEG-150, Potassium Etidronate, Potassium Laurate, Potassium Myristate, Potassium Stearate, Propylene Glycol, Sodium Methyl Cocoyl Taurate. Công dụng Sữa rửa mặt làm sáng da, Eucerin WHITE THERAPY được kiểm nghiệm da liễu giúp giảm đốm nâu, tàn nhang. Nhẹ nhàng làm sạch làn da mỏng manh đồng thời hỗ trợ quá trình làm sáng da. Sữa rửa mặt trắng da có chứa B-resotinol giúp giảm sản sinh melanin và các đốm nâu, tàn nhang.
Sữa rửa mặt tạo bọt Rosette Acne Face Wash cho da mụn, sạch bã nhờn tuýp 130g	148.700₫	Dược mỹ phẩm	Mỹ phẩm	Kem, sữa rửa mặt	284119	130g	Làm sạch bụi bẩn bã nhờn, giúp lỗ chân lông được thông thoáng.	['https://cdn.tgdd.vn/Products/Images/2504/284119/sua-rua-mat-acne-sach-ba-nhon-ngua-mun-1.jpg', 'https://cdn.tgdd.vn/Products/Images/2504/284119/sua-rua-mat-acne-sach-ba-nhon-ngua-mun-2.jpg', 'https://cdn.tgdd.vn/Products/Images/2504/284119/sua-rua-mat-acne-sach-ba-nhon-ngua-mun-3.jpg', 'https://cdn.tgdd.vn/Products/Images/2504/284119/sua-rua-mat-acne-sach-ba-nhon-ngua-mun-4.jpg']	Sữa rửa mặt tạo bọt dành cho da mụn rosette acne face wash có khả năng tạo bọt tốt phù hợp để làm sạch da mụn, giúp kháng khuẩn và kháng viêm, hỗ trợ trị mụn hiệu quả. Bên cạnh đó, sữa rửa mặt còn được bổ sung chất giữ ẩm, ngăn ngừa da bị khô sau bước làm sạch. Rosette Acne có xuất xứ từ Nhật Bản. Dòng sản phẩm nổi bật với các chất làm sạch hiệu quả, sữa rửa mặt kiểm soát nhờn tốt, đồng thời se khít lỗ chân lông, loại bỏ lớp dầu mà không gây bong da, an toàn và đảm bảo độ ẩm cho da. Thành phần Water, Stearic Acid, Myristic Acid, Glycerin, Butylene Glycol Sucrose, Sodium Methyl Lauroyl Taurate, Lauric Acid, Sulfur, Fragrance. Potassium Hydroxide, Methylparaben, Propylparaben, Quaternium-73. Stearyl Glycyrrhetinate, O-Cymen-5-ol, Tocopheryl Acetate. Công dụng Sữa rửa mặt Acnes tạo bọt với khả năng làm sạch bụi bẩn bã nhờn, dầu thừa vô cùng hiệu quả, giúp lỗ chân lông được thông thoáng, ngăn ngừa các nguyên nhân gây nên mụn.
Sữa rửa mặt L'oreal Paris Revitalift Hyaluronic Acid cấp ẩm, mịn da tuýp 100ml	135.100₫	Dược mỹ phẩm	Mỹ phẩm	Kem, sữa rửa mặt	268884	100ml	Làm sạch sâu, cấp ẩm, cải thiện làn da khô sạm.	['https://cdn.tgdd.vn/Products/Images/2504/268884/sua-rua-mat-loreal-giup-da-sang-min-100ml-1.jpg', 'https://cdn.tgdd.vn/Products/Images/2504/268884/sua-rua-mat-loreal-giup-da-sang-min-100ml-2.jpg', 'https://cdn.tgdd.vn/Products/Images/2504/268884/sua-rua-mat-loreal-giup-da-sang-min-100ml-3.jpg', 'https://cdn.tgdd.vn/Products/Images/2504/268884/sua-rua-mat-loreal-giup-da-sang-min-100ml-4.jpg']	Đặc điểm sản phẩm  L'oreal là thương hiệu cung cấp các sản phẩm chăm sóc cá nhân, mỹ phẩm hàng đầu tại nhiều quốc gia trên thế giới. Không chỉ đa dạng, các sản phẩm mang thương hiệu này còn là sự kết hợp giữa các thành phần đặc biệt được nghiên cứu kỹ lưỡng nhằm chăm sóc vẻ đẹp của phụ nữ. Thiết kế bao bì hiện đại, màu sắc đa dạng và nổi bật càng giúp L'oreal trở thành thương hiệu được ưa chuộng hơn nữa. Sữa rửa mặt L'Oreal Paris Revitalift Hyaluronic Acid giúp làm sạch da, lấy đi bụi bẩn mang lại làn da trắng sáng, rạng rỡ mà không làm mất đi độ ẩm tự nhiên của da. Sản phẩm được chiết xuất từ niacinamide (vitamin B3), giúp làn da rạng rỡ tự nhiên, với các ưu điểm nổi bật: - Sữa rửa mặt làm sạch sâu làn da. - Kết cấu dạng gel dịu nhẹ. - Thành phần an toàn cho da. - Bổ sung độ ẩm nhờ thành phần Hyaluronic acid. - Cải thiện làn da khô sạm.
